,icoPriceUsd,currentStage,goalUsd,total_supply,is_active,price,exchangeName,n_contracts,isbnb,tags_reduce,iseth,issol,ismatic,isada,isavax,lifeday,dayscreated
0,0.08,1,98000.0,100000000.0,1,0.005751353610902459,10,1.0,1,6,0,0,0,0,0,656,656
1,0.03,1,80000.0,1e+17,0,0.0,10,2.0,0,10,1,1,0,0,0,311,311
2,0.6,1,1500000.0,100000000.0,1,0.055906972913565355,10,1.0,0,10,0,0,0,0,0,138,138
3,0.0,0,300000000.0,1e+17,1,0.011017612810448905,3,1.0,0,10,0,0,0,0,0,4,4
4,0.95,1,500000.0,1e+17,0,0.0,3,1.0,0,10,1,0,0,0,0,70,70
5,0.0,1,300000000.0,10000000.0,1,0.23179434320317208,10,1.0,0,10,0,0,0,0,0,80,80
6,0.04,6,2800000.0,1e+17,0,0.0,10,4.0,1,10,1,0,1,0,0,111,111
7,0.06,0,780000.0,100000000.0,1,0.033220571260125994,10,1.0,1,10,0,0,0,0,0,58,58
8,0.01,1,200000.0,980172456.0,1,0.021851935296705538,12,2.0,1,0,1,0,0,0,0,498,498
9,0.01,1,300000000.0,980172456.0,1,0.021851935296705538,10,2.0,1,0,1,0,0,0,0,498,498
10,0.05,2,2500000.0,1000000000.0,1,0.35696677906507784,1,1.0,0,10,1,0,0,0,0,60,60
11,0.01,1,300000000.0,980172456.0,1,0.021851935296705538,10,2.0,1,0,1,0,0,0,0,498,498
12,0.01,1,300000000.0,980172456.0,1,0.021851935296705538,10,2.0,1,0,1,0,0,0,0,498,498
13,0.01,1,300000000.0,980172456.0,1,0.021851935296705538,5,2.0,1,0,1,0,0,0,0,498,498
14,0.0,1,300000000.0,1000000.0,0,6.54056035308589e-10,10,1.0,1,10,0,0,0,0,0,587,656
15,0.024,5,1080000.0,1e+17,0,0.0,10,2.0,0,10,1,1,0,0,0,311,311
16,0.0175,6,200000.0,1e+17,0,0.0,10,2.0,0,10,1,1,0,0,0,311,311
17,2.7e-06,6,189000.0,1e+17,0,0.0,10,1.0,0,10,1,0,0,0,0,182,182
18,3.5,1,300000000.0,10000000.0,1,6.015256131773328,10,1.0,0,10,1,0,0,0,0,354,354
19,3.5,1,300000000.0,10000000.0,1,6.015256131773328,10,1.0,0,10,1,0,0,0,0,354,354
20,0.0,0,100000.0,100000000.0,0,0.00019945189739425655,10,2.0,1,10,1,0,0,0,0,126,159
21,3.5,1,150000.0,10000000.0,1,6.015256131773328,9,1.0,0,10,1,0,0,0,0,354,354
22,3.5,1,300000000.0,10000000.0,1,6.015256131773328,10,1.0,0,10,1,0,0,0,0,354,354
23,0.035,0,100000.0,3000000000.0,1,0.04143418786099972,10,1.0,0,10,0,0,0,0,0,325,325
24,0.04,1,800000.0,200000000.0,1,0.02809673692146034,10,5.0,1,10,1,0,1,0,0,179,179
25,0.18,5,9280000.0,10000000000.0,0,0.009330273127014614,10,1.0,0,10,0,0,1,0,0,123,430
26,0.0,2,300000000.0,2000000000.0,1,0.23162704148422317,1,1.0,0,10,1,0,0,0,0,584,584
27,0.5,1,1700000.0,1e+17,0,0.0,10,2.0,0,10,1,0,1,0,0,173,173
28,0.15,1,150000.0,809710000.0,1,0.016645072183708982,5,1.0,1,10,0,0,0,0,0,186,186
29,0.5,2,200000.0,1e+17,0,0.0,10,2.0,0,10,1,0,1,0,0,173,173
30,0.5,2,300000000.0,1e+17,0,0.0,10,2.0,0,10,1,0,1,0,0,173,173
31,1.8,0,5400000.0,100000000.0,1,5.009231992576461,2,3.0,1,10,1,0,0,0,0,32,32
32,0.03,0,300000000.0,1e+17,0,0.0,10,1.0,1,10,0,0,0,0,0,304,304
33,6.8e-05,1,100000.0,10000000000.0,1,2.50058852647933e-05,9,1.0,1,10,0,0,0,0,0,470,470
34,0.08,1,100000.0,300000000.0,0,0.06693599668641621,10,1.0,1,10,0,0,0,0,0,50,141
35,0.08,1,50000.0,300000000.0,0,0.06693599668641621,10,1.0,1,10,0,0,0,0,0,50,141
36,0.03,0,1000000.0,3000000000.0,1,0.04143418786099972,10,1.0,0,10,0,0,0,0,0,325,325
37,0.08,1,100000.0,300000000.0,0,0.06693599668641621,10,1.0,1,10,0,0,0,0,0,50,141
38,0.0175,6,700000.0,1e+17,0,0.0,10,2.0,0,10,1,1,0,0,0,311,311
39,0.08,1,100000.0,300000000.0,0,0.06693599668641621,10,1.0,1,10,0,0,0,0,0,50,141
40,0.08,1,100000.0,300000000.0,0,0.06693599668641621,9,1.0,1,10,0,0,0,0,0,50,141
41,0.006,1,150000.0,9562527108.0,1,0.0010085318356000995,10,1.0,0,10,1,0,0,0,0,330,330
42,0.006,1,100000.0,9562527108.0,1,0.0010085318356000995,10,1.0,0,10,1,0,0,0,0,330,330
43,0.006,1,190000.0,9562527108.0,1,0.0010085318356000995,10,1.0,0,10,1,0,0,0,0,330,330
44,0.006,1,200000.0,9562527108.0,1,0.0010085318356000995,12,1.0,0,10,1,0,0,0,0,330,330
45,0.0,1,300000000.0,1000000000.0,1,0.04513484466479425,10,1.0,0,5,0,0,0,0,0,130,130
46,0.01,5,400000.0,10000000000.0,0,5.882315034764959e-06,0,1.0,1,10,0,0,0,0,0,104,145
47,1.9e-05,0,1500000.0,300000000000.0,1,5.381266508983518e-06,10,1.0,0,10,1,0,0,0,0,141,141
48,0.0,0,300000000.0,10000000000.0,1,0.4462338995695812,1,1.0,0,10,0,0,0,0,0,432,432
49,0.065,1,200000.0,5000000000.0,0,6.220417394447036e-05,10,1.0,1,10,0,0,0,0,0,630,678
50,0.0,0,300000000.0,10000000000.0,0,5.882315034764959e-06,0,1.0,1,10,0,0,0,0,0,104,145
51,0.009,1,150000.0,3000000000.0,1,0.0012642359961071324,5,1.0,0,10,0,0,1,0,0,116,116
52,0.0293,5,100000.0,1e+17,0,0.0,10,3.0,1,10,0,0,0,0,0,377,377
53,0.05,2,2500000.0,1000000000.0,1,0.4449238336138826,1,3.0,1,10,1,0,1,0,0,149,149
54,0.03,0,300000.0,200000000.0,1,0.02809673692146034,10,5.0,1,10,1,0,1,0,0,179,179
55,0.03,0,4320000.0,10000000000.0,1,0.4462338995695812,10,1.0,0,10,0,0,0,0,0,432,432
56,0.1,0,22500000.0,10000000000.0,1,0.4462338995695812,10,1.0,0,10,0,0,0,0,0,432,432
57,0.1,0,22500000.0,10000000000.0,1,0.4462338995695812,10,1.0,0,10,0,0,0,0,0,432,432
58,0.0293,5,100000.0,1e+17,0,0.0,10,3.0,1,10,0,0,0,0,0,377,377
59,0.12,1,190000.0,149945000.0,1,0.17207465121021595,10,2.0,1,6,0,0,0,0,0,316,316
60,0.008,1,100000.0,1000000000.0,1,0.04079903102538474,10,2.0,1,0,1,0,0,0,0,159,159
61,0.008,1,400000.0,1000000000.0,1,0.04079903102538474,10,2.0,1,0,1,0,0,0,0,159,159
62,0.008,1,100000.0,1000000000.0,1,0.04079903102538474,10,2.0,1,0,1,0,0,0,0,159,159
63,0.008,1,120000.0,1000000000.0,1,0.04079903102538474,10,2.0,1,0,1,0,0,0,0,159,159
64,0.04,1,75000.0,1000000000.0,1,0.01120882499385751,10,2.0,0,10,1,0,1,0,0,157,157
65,0.8,1,50000.0,30000000.0,1,0.03856663558885579,10,1.0,1,10,0,0,0,0,0,207,207
66,0.8,1,125000.0,30000000.0,1,0.03856663558885579,9,1.0,1,10,0,0,0,0,0,207,207
67,0.16,2,150000.0,240000000.0,1,0.023411452414880726,7,1.0,0,10,0,0,0,0,0,177,177
68,0.8,1,300000.0,30000000.0,1,0.03856663558885579,10,1.0,1,10,0,0,0,0,0,207,207
69,0.0175,6,1225000.0,1e+17,0,0.0,10,2.0,0,10,1,1,0,0,0,311,311
70,0.001,0,29000.0,300000000.0,1,6.68143290567615e-05,10,1.0,0,10,0,0,0,0,0,181,181
71,0.15,1,150000.0,100000000.0,1,0.002392913077261939,10,1.0,1,10,0,0,0,0,0,185,185
72,0.02,1,1250000.0,1e+17,0,0.0,10,1.0,1,10,0,0,0,0,0,195,195
73,0.02,1,1250000.0,1e+17,0,0.0,10,1.0,1,10,0,0,0,0,0,195,195
74,0.0,0,200000.0,20000000.0,0,0.0015209120694356635,10,1.0,1,10,0,0,0,0,0,182,193
75,0.01,0,5000000.0,25000000000.0,1,0.010140686663202156,8,1.0,1,10,0,0,0,0,0,184,184
76,0.075,1,300000000.0,300000000.0,1,0.0029080540101566895,10,1.0,0,10,0,1,0,0,0,210,210
77,0.0,0,300000.0,100000000.0,1,0.00021274337038286657,10,2.0,1,10,1,0,0,0,0,202,202
78,0.2,0,1000000.0,1e+17,0,0.0,10,1.0,1,10,0,0,0,0,0,234,234
79,0.015,4,900000.0,1000000000.0,1,0.018462261417466694,10,4.0,1,10,1,0,0,1,0,195,195
80,0.0,0,300000000.0,10000000000.0,0,3.85505075792721e-06,10,1.0,1,10,0,0,0,0,0,542,623
81,0.2,0,1000000.0,1e+17,0,0.0,10,1.0,1,10,0,0,0,0,0,234,234
82,0.3,0,4500000.0,125000000.0,1,0.01994130634900176,10,1.0,0,10,1,0,0,0,0,222,222
83,0.3,0,4500000.0,125000000.0,1,0.01994130634900176,10,1.0,0,10,1,0,0,0,0,222,222
84,0.0,0,64000.0,1e+17,1,4.54335742247e-13,10,1.0,1,10,0,0,0,0,0,348,348
85,0.04,3,400000.0,300000000.0,1,0.03166451007641737,10,2.0,0,3,0,0,0,0,0,215,215
86,0.3,1,960000.0,240000000.0,1,0.07306216064782674,10,1.0,0,10,0,0,1,0,0,203,203
87,0.0,0,300000.0,100000.0,0,0.20826067501562157,10,1.0,1,10,0,0,0,0,0,160,244
88,0.04,3,1400000.0,1000000000.0,1,8.734537168582868e-05,10,1.0,1,10,0,0,0,0,0,245,245
89,0.018,1,300000000.0,1e+17,0,4.929517341321957e-05,10,1.0,1,10,0,0,0,0,0,603,665
90,0.018,1,300000000.0,1e+17,0,4.929517341321957e-05,10,1.0,1,10,0,0,0,0,0,603,665
91,0.095,5,50000.0,100000000.0,1,0.024433563046138303,10,2.0,1,10,0,0,0,0,0,520,520
92,0.85,1,300000000.0,1e+17,1,0.18799622376316297,10,1.0,0,10,0,0,0,1,0,649,649
93,0.035,1,875000.0,1000000000.0,1,0.002126146261728076,10,3.0,1,10,0,0,0,0,0,470,470
94,0.009,1,200000.0,313498359.37,1,0.0037334398935338,12,1.0,0,10,0,0,1,0,0,349,349
95,0.0293,5,1000000.0,1e+17,0,0.0,10,3.0,1,10,0,0,0,0,0,377,377
96,0.0293,5,1000000.0,1e+17,0,0.0,10,3.0,1,10,0,0,0,0,0,377,377
97,0.8,1,300000000.0,1e+17,0,0.8141540664597751,10,1.0,0,10,1,0,0,0,0,73,313
98,0.045,1,70000.0,100000000.0,0,1.5461377802868583e-05,10,1.0,1,10,0,0,0,0,0,175,314
99,0.04,1,300000000.0,10000000000.0,1,0.00012063839287146879,10,1.0,0,10,0,0,1,0,0,320,320
100,0.1,2,2500000.0,500000000.0,1,0.831956602565064,1,1.0,1,10,0,0,0,0,0,289,289
101,0.04,1,50000.0,10000000000.0,1,0.00012063839287146879,10,1.0,0,10,0,0,1,0,0,320,320
102,0.002,5,5000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,320,320
103,0.01,1,300000000.0,1e+17,0,156.19703841567335,10,1.0,0,10,0,0,1,0,0,87,599
104,0.0016,1,575000.0,1e+17,1,0.0003950255189433976,3,2.0,1,10,0,0,0,0,0,324,324
105,0.075,1,50000.0,100000000.0,0,0.048235325538102294,10,1.0,1,10,0,0,0,0,0,41,335
106,0.075,1,50000.0,100000000.0,0,0.048235325538102294,10,1.0,1,10,0,0,0,0,0,41,335
107,0.02,1,50000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,312,312
108,0.03,1,55000.0,1000000000.0,1,0.0004781125262628479,5,1.0,0,10,1,0,0,0,0,310,310
109,0.04,1,190000.0,10000000000.0,1,0.00012063839287146879,13,1.0,0,10,0,0,1,0,0,320,320
110,0.0,1,300000000.0,1000000000.0,1,0.002128008262987817,10,1.0,0,10,0,0,0,0,0,563,563
111,0.05,1,125000.0,100000000.0,0,0.048235325538102294,10,1.0,1,10,0,0,0,0,0,41,335
112,0.013,1,150000.0,1e+17,0,0.0,12,1.0,1,10,0,0,0,0,0,472,472
113,0.03,1,90000.0,100000000.0,0,0.048235325538102294,10,1.0,1,10,0,0,0,0,0,41,335
114,0.95,1,150000.0,1e+17,0,0.0,9,1.0,0,10,0,0,0,0,0,419,419
115,0.07,2,300000000.0,900000000.0,0,0.019599791277144177,10,1.0,0,10,1,0,0,0,0,142,327
116,0.0,4,300000000.0,1e+17,0,0.0,10,7.0,1,10,1,0,1,0,1,555,555
117,0.062,1,300000000.0,1e+17,0,0.0,10,7.0,1,10,1,0,1,0,1,555,555
118,0.025,3,1750000.0,1000000000.0,1,0.01877854036976392,10,2.0,1,10,0,0,0,0,0,326,326
119,0.0,0,500000.0,38000000000.0,1,2.9847518163103185e-06,10,1.0,1,10,0,0,0,0,0,704,704
120,0.0021,5,30000.0,1000000000.0,1,0.00033713197728050555,10,1.0,1,10,0,0,0,0,0,684,684
121,0.095,5,50000.0,100000000.0,1,0.024433563046138303,10,2.0,1,10,0,0,0,0,0,520,520
122,0.07,1,50000.0,500000000000.0,1,0.00989814639406772,10,1.0,0,10,0,0,0,0,0,439,439
123,0.035,3,1000000.0,1000000000.0,1,0.0002153028735598736,10,1.0,1,10,0,0,0,0,0,343,343
124,0.014,0,9500000.0,1000000000.0,0,0.048605928240297316,10,1.0,0,10,1,0,0,0,0,134,346
125,0.00091,1,150000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,619,619
126,0.00091,1,120000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,619,619
127,0.035,1,1470000.0,999999545.0,1,0.004231965877198154,10,2.0,1,10,1,0,0,0,0,787,787
128,0.25,1,8750000.0,100000000.0,0,0.0,10,1.0,0,10,1,0,0,0,0,314,459
129,0.18,0,24450000.0,1000000000.0,1,0.010166974098471218,10,1.0,1,10,0,0,0,0,0,585,585
130,0.007142857,1,300000000.0,22499742788.614,1,0.007314322874087276,3,2.0,0,6,1,0,0,0,0,369,369
131,0.0024,1,50000.0,9900000000.0,1,0.0001000235410591732,10,1.0,0,10,0,0,1,0,0,678,678
132,0.2,1,50000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,387,387
133,0.075,3,2100000.0,1000000000.0,1,0.035790860943005924,10,3.0,1,5,1,0,0,0,0,515,515
134,0.04,1,30000.0,988783240.0,1,0.0014803484076757632,10,1.0,1,10,0,0,0,0,0,608,608
135,0.005,2,25000.0,1000000000.0,1,0.0013527778935253753,10,1.0,0,10,1,0,0,0,0,383,383
136,0.0024,1,75000.0,9900000000.0,1,0.0001000235410591732,9,1.0,0,10,0,0,1,0,0,678,678
137,0.0026,1,50000.0,9900000000.0,1,0.0001000235410591732,10,1.0,0,10,0,0,1,0,0,678,678
138,0.0024,1,50000.0,9900000000.0,1,0.0001000235410591732,10,1.0,0,10,0,0,1,0,0,678,678
139,3.5e-05,1,32000.0,900000000.0,0,1.8123857999154772e-05,10,1.0,1,10,0,0,0,0,0,168,410
140,3.5e-05,1,32000.0,900000000.0,0,1.8123857999154772e-05,3,1.0,1,10,0,0,0,0,0,168,410
141,6.1875e-08,1,100000.0,8000000000000.0,0,1.168537900023397e-09,10,1.0,1,10,0,0,0,0,0,315,408
142,0.25,1,8750000.0,100000000.0,0,0.0,10,1.0,0,10,1,0,0,0,0,314,459
143,0.0,1,300000000.0,238000000.0,0,9.459875210602619e-05,10,1.0,0,10,1,0,0,0,0,101,472
144,0.04,3,2000000.0,203033627.010316,1,0.04705794769493372,10,1.0,1,10,0,0,0,0,0,426,426
145,0.095,5,50000.0,100000000.0,1,0.024433563046138303,10,2.0,1,10,0,0,0,0,0,520,520
146,0.0,0,300000000.0,1e+17,0,0.0,9,1.0,1,10,0,0,0,0,0,468,468
147,0.4,1,300000000.0,100000000.0,1,0.002029856145797951,10,1.0,0,10,1,0,0,0,0,524,524
148,0.4,1,500000.0,100000000.0,1,0.002029856145797951,10,1.0,0,10,1,0,0,0,0,524,524
149,0.0,0,300000000.0,100000000.0,1,0.00992233527306998,12,3.0,1,10,1,0,0,0,0,485,485
150,0.0,1,300000000.0,427278253.0,1,0.034517696785412215,10,1.0,1,10,0,0,0,0,0,478,478
151,0.01,1,800000.0,500000000.0,0,9.0629470116529e-05,10,1.0,1,10,0,0,0,0,0,185,431
152,0.8,1,32000.0,800000000.0,1,0.015823880297486718,10,1.0,0,10,0,0,0,0,0,495,495
153,1.215e-05,0,300000000.0,999999999999.0,0,3.1855817816331016e-08,10,1.0,1,10,0,0,0,0,0,345,462
154,0.008,2,50000.0,800942371.0,1,0.002020750205408336,10,1.0,1,6,0,0,0,0,0,467,467
155,6.5e-05,2,100000.0,889689906818.948,1,1.4906527479492727e-07,10,1.0,1,10,0,0,0,0,0,507,507
156,0.8,1,32000.0,800000000.0,1,0.015823880297486718,10,1.0,0,10,0,0,0,0,0,495,495
157,0.0,1,150000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,470,470
158,0.006,0,300000000.0,64285009000.0,1,3.345256525228633e-07,10,1.0,0,10,0,1,0,0,0,544,544
159,0.008,1,11700.0,800942371.0,1,0.002020750205408336,10,1.0,1,6,0,0,0,0,0,467,467
160,0.008,1,50000.0,800942371.0,1,0.002020750205408336,10,1.0,1,6,0,0,0,0,0,467,467
161,0.0,0,300000000.0,125000000.0,1,0.00790218990853762,10,3.0,1,0,1,0,0,0,1,480,480
162,0.03,1,300000000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,470,470
163,0.008,1,46800.0,800942371.0,1,0.002020750205408336,10,1.0,1,6,0,0,0,0,0,467,467
164,0.008,1,20000.0,800942371.0,1,0.002020750205408336,10,1.0,1,6,0,0,0,0,0,467,467
165,0.8,1,300000000.0,800000000.0,1,0.015823880297486718,10,1.0,0,10,0,0,0,0,0,495,495
166,9e-06,0,300000000.0,999999999999.0,0,3.1855817816331016e-08,10,1.0,1,10,0,0,0,0,0,345,462
167,0.09,0,300000000.0,300000000.0,0,0.000605081769252995,10,1.0,0,10,1,0,0,0,0,220,450
168,0.008,1,50000.0,800942371.0,1,0.002020750205408336,10,1.0,1,6,0,0,0,0,0,467,467
169,6.6e-08,1,55000.0,1e+17,0,0.0,10,1.0,1,10,0,0,0,0,0,492,492
170,0.008,1,100000.0,680000000.0,0,1.6910133234962074e-05,10,1.0,1,10,0,0,0,0,0,525,615
171,0.03,0,300000000.0,1e+17,0,0.0,9,1.0,0,10,0,0,0,0,0,470,470
172,0.02,5,300000000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,470,470
173,0.01,6,300000000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,470,470
174,0.006,0,300000000.0,64285009000.0,1,3.345256525228633e-07,10,1.0,0,10,0,1,0,0,0,544,544
175,0.02,1,250000.0,1e+17,0,0.0,5,1.0,0,10,0,0,0,0,0,508,508
176,0.02,1,100000.0,1e+17,0,0.0,10,1.0,1,10,0,0,0,0,0,472,472
177,0.012,0,300000000.0,1e+17,0,0.0,9,1.0,1,10,0,0,0,0,0,470,470
178,0.17,1,1785000.0,14000000.0,1,0.004241010195119423,0,1.0,1,6,0,0,0,0,0,457,457
179,0.59,0,300000000.0,1e+17,1,0.2469648540646395,10,1.0,1,10,0,0,0,0,0,466,466
180,0.05,0,300000000.0,1e+17,0,0.0,9,1.0,0,10,0,0,0,0,0,470,470
181,0.8,1,32000.0,800000000.0,1,0.015823880297486718,10,1.0,0,10,0,0,0,0,0,495,495
182,0.0049,0,300000000.0,1e+17,0,4.6154834414683885e-06,10,1.0,1,10,0,0,0,0,0,198,466
183,0.13,0,300000000.0,480000000.0,1,0.006233337814029073,10,1.0,0,10,0,0,0,1,0,709,709
184,0.012,0,300000000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,479,479
185,0.0055,0,300000000.0,64285009000.0,1,3.345256525228633e-07,10,1.0,0,10,0,1,0,0,0,544,544
186,0.8,1,20000.0,800000000.0,1,0.015823880297486718,10,1.0,0,10,0,0,0,0,0,495,495
187,0.0,4,300000000.0,12000000000.0,1,9.618236244103177e-05,10,1.0,0,10,0,0,0,0,0,1112,1112
188,0.15,5,20000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,508,508
189,0.03,1,50000.0,1000000000.0,1,0.0008407126393400609,10,1.0,0,10,0,0,1,0,0,542,542
190,0.0005,0,3681841.0,1e+17,0,0.0,10,1.0,1,10,0,0,0,0,0,459,459
191,0.005,0,300000000.0,64285009000.0,1,3.345256525228633e-07,10,1.0,0,10,0,1,0,0,0,544,544
192,0.002,0,43039.0,29000000000.0,1,6.164844620989765e-06,10,1.0,1,10,0,0,0,0,0,472,472
193,0.0,0,300000000.0,125000000.0,1,0.00790218990853762,3,3.0,1,0,1,0,0,0,1,480,480
194,0.011,0,300000000.0,1000000000.0,1,0.0001675301366381178,10,1.0,1,10,0,0,0,0,0,516,516
195,0.012,0,300000000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,479,479
196,0.012,0,300000000.0,1e+17,0,1.4797336304343558e-05,10,1.0,1,10,0,0,0,0,0,157,479
197,0.012,0,300000000.0,1e+17,0,1.4797336304343558e-05,10,1.0,1,10,0,0,0,0,0,157,479
198,0.02,0,100000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,569,569
199,0.039,1,100000.0,1e+17,0,0.0,10,1.0,1,10,0,0,0,0,0,697,697
200,0.02,0,150000.0,1e+17,0,0.0,5,1.0,0,10,0,0,0,0,0,569,569
201,0.051,1,153550.62,1e+17,0,0.0,10,1.0,1,10,0,0,0,0,0,529,529
202,0.06,2,160000.0,600000000.0,1,0.004910549861819284,10,1.0,1,10,0,0,0,0,0,614,614
203,2.5,6,243125.0,1e+17,0,0.0,10,1.0,1,10,0,0,0,0,0,568,568
204,0.03,0,1000000.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,523,523
205,0.001,1,50000.0,1e+17,0,0.0,10,2.0,1,10,0,1,0,0,0,527,527
206,0.016,1,448000.0,3000000000.0,0,1.7564718791746874e-05,10,1.0,1,10,0,0,0,0,0,140,596
207,0.0,0,300000000.0,1000000000.0,0,0.024084170617541957,10,1.0,0,10,0,0,1,0,0,504,543
208,0.06,2,150000.0,600000000.0,1,0.004910549861819284,10,1.0,1,10,0,0,0,0,0,614,614
209,0.02,1,50000.0,1e+17,0,2.8746577780654598e-05,10,1.0,1,10,0,0,0,0,0,300,642
210,0.025,2,300000000.0,1e+17,0,0.0,10,1.0,1,10,0,0,0,0,0,701,701
211,0.06,2,150000.0,600000000.0,1,0.004910549861819284,10,1.0,1,10,0,0,0,0,0,614,614
212,0.02,1,50000.0,1e+17,0,2.8746577780654598e-05,10,1.0,1,10,0,0,0,0,0,300,642
213,0.018,1,150000.0,2000000000.0,1,0.000142490215826687,10,1.0,1,6,0,0,0,0,0,544,544
214,0.03,1,100000.0,1e+17,0,0.0,10,1.0,0,6,0,0,0,0,0,556,556
215,0.03,1,80000.0,1e+17,0,0.0,10,1.0,0,6,0,0,0,0,0,556,556
216,0.03,1,50000.0,1e+17,0,0.0,10,1.0,0,6,0,0,0,0,0,556,556
217,0.018,1,250000.0,2000000000.0,1,0.000142490215826687,10,1.0,1,6,0,0,0,0,0,544,544
218,0.018,1,50000.0,2000000000.0,1,0.000142490215826687,10,1.0,1,6,0,0,0,0,0,544,544
219,0.018,1,100000.0,2000000000.0,1,0.000142490215826687,10,1.0,1,6,0,0,0,0,0,544,544
220,0.03,1,47500.0,1e+17,0,0.0,10,1.0,0,6,0,0,0,0,0,556,556
221,0.02,1,30000.0,500000000.0,0,0.004610100498981085,10,1.0,1,10,0,0,0,0,0,127,517
222,0.018,1,150000.0,2000000000.0,1,0.000142490215826687,10,1.0,1,6,0,0,0,0,0,544,544
223,0.03,1,300000000.0,500000000.0,0,1.0293498766670478e-05,10,1.0,1,10,0,0,0,0,0,231,555
224,0.03,1,100000.0,1e+17,0,0.0,10,1.0,0,6,0,0,0,0,0,556,556
225,0.02,1,50000.0,500000000.0,0,0.004610100498981085,10,1.0,1,10,0,0,0,0,0,127,517
226,0.03,1,150000.0,1e+17,0,0.0,10,1.0,0,6,0,0,0,0,0,556,556
227,0.03,1,50000.0,1e+17,0,0.0,10,1.0,0,6,0,0,0,0,0,556,556
228,0.01,1,300000000.0,1000000000.0,0,0.00015480265931584655,10,1.0,1,10,0,0,0,0,0,513,556
229,0.02,1,80000.0,500000000.0,0,0.004610100498981085,10,1.0,1,10,0,0,0,0,0,127,517
230,0.0,0,300000000.0,1000000000.0,0,0.024084170617541957,10,1.0,0,10,0,0,1,0,0,504,543
231,0.02,1,1250000.0,999999999.0,1,0.004088962358498999,11,1.0,0,10,0,0,1,0,0,657,657
232,0.05,1,200000.0,1e+17,1,0.002632257952930831,6,1.0,0,10,0,1,0,0,0,627,627
233,0.017,1,50000.0,1e+17,0,2.8746577780654598e-05,10,1.0,1,10,0,0,0,0,0,300,642
234,0.02,1,300000000.0,500000000.0,0,0.004610100498981085,10,1.0,1,10,0,0,0,0,0,127,517
235,0.02,2,50000.0,500000000.0,0,0.004610100498981085,10,1.0,1,10,0,0,0,0,0,127,517
236,0.03,1,300000000.0,500000000.0,0,1.0293498766670478e-05,10,1.0,1,10,0,0,0,0,0,231,555
237,0.017,5,80000.0,1e+17,0,2.8746577780654598e-05,10,1.0,1,10,0,0,0,0,0,300,642
238,0.1,1,200000.0,188000000.0,1,0.0018904449260183733,12,1.0,1,10,0,0,0,0,0,528,528
239,0.03,1,300000000.0,500000000.0,0,1.0293498766670478e-05,10,1.0,1,10,0,0,0,0,0,231,555
240,0.125,1,100000.0,1e+17,0,0.0,1,1.0,0,10,0,0,0,0,0,580,580
241,0.06,1,300000000.0,97681740.0,0,0.00021799505419961687,10,1.0,1,10,0,0,0,0,0,409,530
242,0.1,1,100000.0,188000000.0,1,0.0018904449260183733,10,1.0,1,10,0,0,0,0,0,528,528
243,0.1,1,100000.0,188000000.0,1,0.0018904449260183733,10,1.0,1,10,0,0,0,0,0,528,528
244,0.02,1,100000.0,500000000.0,0,0.00011932332259972112,10,1.0,1,6,0,0,0,0,0,491,544
245,0.03,1,300000000.0,500000000.0,0,1.0293498766670478e-05,10,1.0,1,10,0,0,0,0,0,231,555
246,0.03,1,80000.0,1e+17,0,0.0,10,1.0,0,5,0,0,0,0,0,536,536
247,0.06,1,60000.0,97681740.0,0,0.00021799505419961687,10,1.0,1,10,0,0,0,0,0,409,530
248,0.0073,1,349920.0,1e+17,0,0.0,10,1.0,0,10,0,0,0,0,0,643,643
249,0.15,5,50000.0,1e+17,0,0.0,10,1.0,1,10,0,0,0,0,0,565,565
250,0.08,1,190000.0,1e+17,0,0.0,13,1.0,0,6,0,0,0,0,0,542,542
251,0.0,1,8400000.0,1e+17,0,0.0,10,1.0,1,10,0,0,0,0,0,533,533
252,0.046,1,161500.0,1e+17,0,0.0,13,1.0,0,6,0,0,0,0,0,544,544
253,0.05,1,200000.0,1e+17,1,0.002632257952930831,10,1.0,0,10,0,1,0,0,0,627,627
254,0.012,5,75000.0,2000000000.0,1,0.000142490215826687,10,1.0,1,6,0,0,0,0,0,544,544
255,0.1,1,100000.0,188000000.0,1,0.0018904449260183733,10,1.0,1,10,0,0,0,0,0,528,528
256,0.06,1,240000.0,97681740.0,0,0.00021799505419961687,10,1.0,1,10,0,0,0,0,0,409,530
257,0.04,1,300000.0,1e+17,0,0.0,5,1.0,0,10,0,0,0,0,0,542,542
